id,title,author,price
a56eaca8-b777-443c-a517-8acdd4bc63fc,The Bean Trees,Barbara Kingsolver,12
de3dd568-d0e8-4fed-b2a2-6fa704a3647f,"Tales of the City (Tales of the City Series, V. 1)",Armistead Maupin,12
35c0fe77-55da-459b-89d5-377a2e456c35,Life of Pi,Yann Martel,16
f291878a-965e-4386-8174-730f9f0632e4,Behind the Scenes at the Museum : A Novel,Kate Atkinson,15
7aeea903-cd45-41af-a748-9d95fa889bba,"River, Cross My Heart",Breena Clarke,11
d93edccf-6924-4a79-bc68-dbe5a8eccb95,What We Keep : A Novel (Ballantine Reader's Circle),Elizabeth Berg,18
e454b555-c4c6-4fa7-94ce-5a1d1ac751f8,A Widow for One Year,JOHN IRVING,16
f5ba5c9e-a034-40ad-810f-06f572df335a,Hanna's Daughters (Ballantine Reader's Circle),Marianne Fredriksson,13
9f7896bb-68a6-4eeb-bf70-df8b5a4b4da5,The Corrections,Jonathan Franzen,19
54695084-0179-4606-9e15-141886660faa,Blessings,ANNA QUINDLEN,15
a6f38d98-cff0-4d95-895f-3cb7917f4fc8,Open House,Elizabeth Berg,11
7e656231-259b-41fe-b35b-8815351396d1,The Reader,Bernhard Schlink,12
c6a0cb38-2984-4207-b25e-4b302c5ccc2d,Vinegar Hill (Oprah's Book Club (Paperback)),A. Manette Ansay,13
66673154-aa08-452d-9e00-332c10988a9a,Song of Solomon (Oprah's Book Club (Paperback)),Toni Morrison,10
381388e4-427b-40ff-ae09-8fd6c46297a2,We Were the Mulvaneys,Joyce Carol Oates,16
40911aad-79e4-49b0-b376-294cdac2347c,Falling Angels,Tracy Chevalier,17
0935e9f6-8e19-4646-b792-d7dbb55ce8a0,The Bonfire of the Vanities,Tom Wolfe,12
61aafc47-df90-4976-8481-91936c7b55b3,Harry Potter and the Sorcerer's Stone (Harry Potter (Paperback)),J. K. Rowling,15
1a829b7d-a032-471f-9dc0-29a07b414dc3,Bridget Jones : The Edge of Reason,Helen Fielding,18
41170cc3-0980-4866-be19-67b63f462694,Jewel,Bret Lott,13
75ee10f9-6c52-4c7f-b0b2-4fbcc07a5eb5,Angela's Ashes: A Memoir,Frank McCourt,15
ef7e17ae-3b55-45a1-9a59-e026fd8c808b,STONES FROM THE RIVER,Ursula Hegi,14
95596bbb-a8ea-41a0-bc01-0368f072f6cc,"Ahab's Wife: Or, The Star-Gazer: A Novel",Sena Jeter Naslund,19
e4200603-84a3-4998-a750-8a5f6437acd3,Mother of Pearl,Melinda Haynes,19
07d5f159-70cf-4756-bdf1-6003f5e3c059,Peace Like a River,Leif Enger,17
dc4ea5d6-3dcf-44e3-a6fa-e931ae8c44ef,Time And Again,Nora Roberts,14
5d842c42-b3b0-4045-89dd-2511ed8a3f87,Strange Bedpersons,Jennifer Crusie,13
974f10b5-a79b-4fd0-baaf-a69fc28b4e0e,I Know This Much Is True,Wally Lamb,13
8e496ffb-7533-4b8b-acb6-7b53e8d3d590,The Red Tent (Bestselling Backlist),Anita Diamant,12
39ea0b23-1142-4719-a36d-f3a8df8a08c2,The Hours : A Novel,Michael Cunningham,19
d92855f3-cde7-4307-895b-d9375a537386,The Amazing Adventures of Kavalier &amp; Clay,Michael Chabon,15
f3f0a8e8-cd82-44c7-8bc9-cfc561e9bf1a,Amy and Isabelle : A novel,ELIZABETH STROUT,19
2d790a05-07c9-43b1-a4ae-8b000ca30cb5,The Virgin Suicides,Jeffrey Eugenides,14
d05eb97d-4ff6-419d-81a2-897dbd9a7ab7,Cold Mountain,Charles Frazier,10
929b5b55-d6c9-4535-ba4a-042e8ef8cc0b,About a Boy,Nick Hornby,18
e873a2fc-b071-400d-b093-d71d25ffd86b,How to Be Good,Nick Hornby,18
8baf98f3-a541-4cbb-9aec-ad21bded0d85,Daughter of Fortune,Isabel Allende,18
0c049e22-565c-467f-a78c-953210118b89,Fast Food Nation: The Dark Side of the All-American Meal,Eric Schlosser,10
58c17728-3d33-4d15-b4f8-97c5f9344f06,The Perfect Storm : A True Story of Men Against the Sea,Sebastian Junger,11
b4a351ea-c4ef-432c-a4b8-fa41343cc9eb,"The Bad Beginning (A Series of Unfortunate Events, Book 1)",Lemony Snicket,16
67701544-e935-48a2-87c2-bd255aaa746e,"The Reptile Room (A Series of Unfortunate Events, Book 2)",Lemony Snicket,16
1b8569ad-a09a-45a0-b5ed-b3748263b2e9,A Light in the Window (The Mitford Years),Jan Karon,10
1d0725fb-a1e4-4329-905c-2699d4b9acc3,"These High, Green Hills (The Mitford Years)",Jan Karon,19
7fb7d998-5372-4114-baac-6543af6628e7,Out to Canaan (The Mitford Years),Jan Karon,16
bea4a19a-51b4-488c-93c4-5e4eb1895896,Slammerkin,Emma Donoghue,18
98d72a26-08bc-429b-8a9b-4ce5fd8ce3e9,The Crimson Petal and the White,Michel Faber,10
76d5a66c-5648-41b5-906a-71aeab5c4c7d,Mrs Dalloway,Virginia Woolf,19
91ec8420-37e5-4345-abb9-a750f5958ca8,Full House (Janet Evanovich's Full Series),Janet Evanovich,12
31e9af2e-47da-4697-a8b2-08befbb70b10,Cat and Mouse,James Patterson,15
da102fa3-6bf6-4e9e-be68-f04577724650,How to Make an American Quilt,Whitney Otto,13
aacf4152-812d-4a08-b6ec-5d658601deb0,The Lost World,Michael Crichton,18
930d1a51-9e63-45cb-9750-d762e874ff17,Seabiscuit,LAURA HILLENBRAND,16
cada4267-9f02-47c9-bfa8-178c54b854a4,The Emperor of Ocean Park (Today Show Book Club #1),Stephen L. Carter,18
ea5c8683-117f-4a09-baed-63dd59a6352d,The Greatest Generation,TOM BROKAW,12
8b92c3e5-a7c9-48fc-bdd7-a091ded95d4a,A Short Guide to a Happy Life,ANNA QUINDLEN,13
a6a87c3b-3948-4b33-8a55-31fdf7911853,Body of Evidence (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,11
8560fb7f-073a-4d69-8a29-77bce5bbb7ae,Cruel &amp; Unusual (Kay Scarpetta Mysteries (Paperback)),Patricia D. Cornwell,16
d57a77a5-b96f-4daa-b65e-887db9691294,"Lamb : The Gospel According to Biff, Christ's Childhood Pal",Christopher Moore,14
db92ab90-9b66-43bf-9a50-3894ed4b7529,Asking for Trouble: A Novel,Elizabeth Young,12
666db1e5-3741-48dd-98ca-0b5799b94cfb,The Blind Assassin,Margaret Atwood,18
3ca131b3-c931-4820-8fa3-dd9ac220d722,The Hot Zone,Richard Preston,11
da34cb9d-e388-4807-9f09-7ad1b99467e2,The Devil Wears Prada : A Novel,LAUREN WEISBERGER,14
1ddf962b-cf5e-417e-8774-689e15ea3e61,The Cat in the Hat,Dr. Seuss,10
b030588f-9a31-4e08-8c3d-0aeb6e6cb174,It's Not About the Bike: My Journey Back to Life,Lance Armstrong,14
c32ea13f-fc90-4bd4-beb3-6feaa660c0f4,The Sum of All Fears,Tom Clancy,10
8234fdf6-e865-4a38-bb88-6978b817d402,Hard Time (V.I. Warshawski Novels (Paperback)),SARA PARETSKY,15
db3a291c-f8b5-45b2-b7d7-fd6a35c8cd41,Numbered Account,CHRISTOPHER REICH,15
253e18a7-74cf-4605-9673-670ef4eacb57,The Smoke Jumper,Nicholas Evans,17
f62f5a34-17b6-43a2-b92b-281b9dc85dca,Nerd in Shining Armor,Vicki Lewis Thompson,18
39e4290f-b993-418a-a402-7f19d7015dbc,"Are You There God?  It's Me, Margaret",JUDY BLUME,18
1db32b29-67f7-4bc6-b30e-3bc75e82a5bd,Holes (Yearling Newbery),LOUIS SACHAR,16
b6262d88-ff36-4bdb-be26-cd35b08db6f9,A Wind in the Door,Madeleine L'Engle,16
9669abfc-2291-45b5-9b3c-7f64194c145a,The Chocolate War (Laurel Leaf Books),ROBERT CORMIER,10
e2d4adae-e260-431e-a7fb-ddc4575f9d89,A Wrinkle in Time,Madeleine L'Engle,10
0d637d5f-8bc1-4417-a12c-d470ec599070,"Redwall (Redwall, Book 1)",Brian Jacques,16
2052fc88-00c5-4c24-9543-1fab6157d1e0,Geek Love,Katherine Dunn,11
0761b8e0-47ed-4bd5-8ba2-e0582134d540,"Dude, Where's My Country?",Michael Moore,14
bbc8e0a2-2341-486b-a8a6-de7a4d3c2f6e,Sick Puppy,Carl Hiaasen,11
bd77535c-2f05-46b1-b405-d43d30278816,The Rescue,Nicholas Sparks,10
1342ab25-15d4-48df-ac0c-1d173c379790,Basket Case,Carl Hiaasen,15
9129fd30-c70c-453b-b5e0-28e2e4d89291,L Is for Lawless,Sue Grafton,17
09e3ca55-dca8-4a31-ab87-74c697d9c904,The Bone Collector (Lincoln Rhyme Novels (Paperback)),Jeff Deaver,11
cd87b8c9-6eb2-465a-a1e3-e5003145a9f3,Lies and the Lying Liars Who Tell Them: A Fair and Balanced Look at the Right,Al Franken,12
dbbe1565-ce3a-4287-af6d-34a16e1dda51,The Scarlet Letter,NATHANIEL HAWTHORNE,17
95acb804-0774-4142-bf14-956dff0a48b6,The Bourne Identity,Robert Ludlum,12
c978d452-ff44-4e1b-9a3a-c559798892a1,CAT'S EYE,MARGARET ATWOOD,11
88b4e0db-9b19-4d59-9ff8-3d9f18938827,"The Shelters of Stone (Earth's Children, Book 5)",JEAN M. AUEL,16
bb27d03d-87d6-4386-8e08-c67d7af7d824,Dying for Chocolate (Culinary Mysteries (Paperback)),DIANE MOTT DAVIDSON,10
d951a604-d134-4263-b231-c65599a4f40c,Critical Judgment,Michael Palmer,13
984c4354-6d7c-445d-beaf-652dc6696d50,The Grilling Season,Diane Mott Davidson,18
3a24f18e-bdad-4deb-ad06-afe0959c1082,Prime Cut,Diane Mott Davidson,10
79784f79-9a0c-430c-aaaa-c12aa9359b41,Tough Cookie,Diane Mott Davidson,14
7086887d-3ced-4d71-81b7-4b4f8f1e10a1,"The Shelters of Stone (Earth's Children Series, No 5)",JEAN M. AUEL,16
1a90508f-0bbc-43be-b4b8-455afc24359b,Jewel (Oprah's Book Club),Bret Lott,17
fbf88200-7d14-4004-be13-00ebe9edeb88,FORREST GUMP (Movie Tie in),Winston Groom,12
eab66aa4-3ab2-4d04-a3fa-a9101083294b,The Woman Warrior : Memoirs of a Girlhood Among Ghosts,MAXINE HONG KINGSTON,13
733ac638-40ef-4d31-8f66-7f8b863ce73d,"All the Pretty Horses (The Border Trilogy, Vol 1)",CORMAC MCCARTHY,18
1abbc6af-ded8-44e4-95a2-770285b80e9e,The English Patient,Michael Ondaatje,14
055c5eac-d3a1-45a7-bb9f-f753920c22b7,A Beautiful Mind: The Life of Mathematical Genius and Nobel Laureate John Nash,Sylvia Nasar,14
0397f421-197d-43e7-abae-434700b358ac,Good Harbor: A Novel,Anita Diamant,14
6d4b533d-5ed5-46ae-a2ce-fdd52e862b75,It Was on Fire When I Lay Down on It,Robert Fulghum,16
f7151fb1-175a-4e7c-b39d-5d42bde0dc54,The Hundred Secret Senses,Amy Tan,11
7c5a4520-f233-4445-a629-810c39b11f66,Standing in the Rainbow,FANNIE FLAGG,11
8ff76d43-655f-4dae-a7a4-7106bdb5ff97,Ender's Game (Ender Wiggins Saga (Paperback)),Orson Scott Card,19
005bb3dd-66fc-4037-9c2a-6221978718f3,Morality for Beautiful Girls (No.1 Ladies Detective Agency),Alexander McCall Smith,14
147768ee-8bf5-47cb-aca3-62e07b159e52,The Kalahari Typing School for Men (No. 1 Ladies' Detective Agency),ALEXANDER MCCALL SMITH,18
d30d2163-4793-436c-bcb0-36a10981a826,Life's Little Instruction Book (Life's Little Instruction Books (Paperback)),H. Jackson Brown,14
00ddaef6-a81b-48c0-b3d4-9a6c7c8819f0,About a Boy (Movie Tie-In),Nick Hornby,18
f2e47a80-60de-46f7-9cda-940ac6abc83e,Pop Goes the Weasel,James Patterson,18
6c82e586-d57b-4c8d-9bf1-07a623577965,The Last Precinct,Patricia Daniels Cornwell,16
1f14fba7-8615-4ec5-8310-1e8ba5b7dc84,The Night Crew,John Sandford,15
95d77d78-d8b7-46a0-aafc-91d23c69d6c7,Witness in Death (Eve Dallas Mysteries (Paperback)),J. D. Robb,15
4988fc86-96ba-4f8b-b0ca-f43391e74910,Kiss the Girls,James Patterson,15
156c431b-e7c4-4a00-8196-611059d3c3ed,Exclusive,Sandra Brown,17
77e90b80-1fbc-4378-911b-6460ca421697,A Darkness More Than Night,Michael Connelly,10
78edb07e-a961-4406-88b5-f580dfdd8be4,Trial by Fire,Nancy Taylor Rosenberg,15
82e51b5b-5e47-47c8-a2d6-20089e06a646,She Walks These Hills,Sharyn McCrumb,18
0c60b01b-2432-4c67-bddb-971ace8859de,Critical Mass,Steven Paul Martini,13
11948a63-2c26-4a49-91ce-eab7529d0708,Gone But Not Forgotten,PHILLIP M. MARGOLIN,11
99f4f315-29cb-4ada-9158-8913592230fd,Ransom,Julie Garwood,10
630e0109-aa31-4827-92e8-a59cd3a4f0bd,You Belong To Me,Mary Higgins Clark,13
ed3c6e93-d4e8-4c1d-aae4-4d2110a9577f,Death du Jour,Kathy Reichs,18
9813559a-3740-41a3-bce9-a0a3b55296ef,All Around the Town,Mary Higgins Clark,14
d5440003-3dd8-44cc-b7c9-28a85d598926,WAITING TO EXHALE,Terry McMillan,16
7a49db24-51d0-4bf4-b505-90bce9777dd2,M Is for Malice (Kinsey Millhone Mysteries (Hardcover)),Sue Grafton,19
24088993-e683-4f0c-889c-e07b411774a5,A New Song (Mitford Years (Paperback)),Jan Karon,12
4e4b3519-dbd6-4d06-a69d-77172b0c628b,"Galileo's Daughter: A Historical Memoir of Science, Faith, and Love",Dava Sobel,15
9c868abb-b201-4030-84c4-c87001c75aa9,Icy Sparks,Gwyn Hyman Rubio,15
1e61531e-3243-4ee9-b43d-2f86e03c3799,The Dirty Girls Social Club: A Novel,Alisa Valdes-Rodriguez,13
36edc214-7dc3-4942-b5fb-f26fb300e58d,Four To Score (A Stephanie Plum Novel),Janet Evanovich,16
1265fde7-4d5e-44d9-a459-dd7bc2bd496c,High Five (A Stephanie Plum Novel),Janet Evanovich,18
a82c97fd-985a-4659-aebd-98850394ef19,Hot Six : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,12
89f5110b-80a2-4523-b36f-a442c549d63a,3rd Degree,James Patterson,17
0c3ebb1a-a1b4-47e7-bb20-4b7aad0e75a4,Barrel Fever : Stories and Essays (Barrel Fever),David Sedaris,18
b37ce61c-c0b2-4283-a19e-6b34bbdacab8,Fahrenheit 451,RAY BRADBURY,11
8646d962-d1f0-4726-9066-0e7a53e02e3d,Big Stone Gap: A Novel (Ballantine Reader's Circle),Adriana Trigiani,17
6141662a-ed13-4e9a-be91-a42bab2c33b5,Angry Housewives Eating Bon Bons,LORNA LANDVIK,10
4da17dee-1f01-4943-a242-ac717b6edecc,The Surgeon,TESS GERRITSEN,19
67d024ce-65fd-4ccb-9205-d1cbcf25ec3a,The Dive From Clausen's Pier (Alex Awards),ANN PACKER,13
a4142dc3-bd8a-435c-bb55-71fb42c56da8,Murder Runs in the Family: A Southern Sisters Mystery,Anne George,16
799649ab-1c9c-4d69-b82b-da5fc57a68cb,"Fluke : Or, I Know Why the Winged Whale Sings",Christopher Moore,19
fee88b01-216c-4372-8962-18c09972f34e,Three Junes,JULIA GLASS,18
ea4e3b1c-98c8-463f-8e14-ce2a8e0feffe,Sisterhood of the Traveling Pants,ANN BRASHARES,12
cf711f2f-12b0-45ee-8604-d69d569f2311,Q Is for Quarry,Sue Grafton,11
c6199626-a618-493f-8cc4-3365c2d884f7,The Thief Lord,Cornelia Funke,13
038763a6-acf1-4201-909a-3686f2e762e6,Outlander,DIANA GABALDON,14
81fc3eee-31fb-4384-a296-0bf72025245d,Windy City Blues (V.I. Warshawski Novels (Paperback)),Sara Paretsky,17
709112fe-e410-4ad9-8cba-369460653a00,1st to Die: A Novel,James Patterson,16
90dd6ae6-0309-4645-b8db-356683a98020,Suzanne's Diary for Nicholas,James Patterson,19
c356999b-b056-4aa6-a2c1-49b87ff239fd,The Ballad of Frankie Silver,Sharyn McCrumb,12
6afd8e48-5bf7-4089-a923-30c99d998b21,Flowers for Algernon (Bantam Classic),DANIEL KEYES,11
ac3c0683-2657-4cd7-a507-7211060fb6d4,When the Bough Breaks (Alex Delaware Novels (Paperback)),Jonathan Kellerman,15
3650e239-5467-45a9-9293-4e908725b7b9,The Green Mile,Stephen King,10
47dd5b20-ae84-4529-b127-664b0b71c97c,Schindler's List,Thomas Keneally,16
327fa304-224f-4c76-aa9a-928956afa4d2,Miss Julia Speaks Her Mind : A Novel,Ann B. Ross,16
7d5b0673-b71b-4302-a350-1ff0cd3a1d2a,The Other Boleyn Girl,Philippa Gregory,12
42fd296b-7f14-41f4-9a72-834daa1d71fe,Everything's Eventual : 14 Dark Tales,Stephen King,16
234a996e-bd80-47b5-88e9-59305563954a,Catch Me If You Can: The True Story of a Real Fake,Stan Redding,13
13943cc6-7597-45fd-af9d-9e2989632940,Oranges Are Not the Only Fruit,Jeanette Winterson,17
1e847c69-63f9-4009-b882-c4f467187046,The No. 1 Ladies' Detective Agency,Alexander McCall Smith,10
8c30243e-b6fc-4837-afd8-f1ef69eae566,She Went All the Way (Avon Light Contemporary Romances),Meggin Cabot,19
235bf26c-a07e-4bca-a984-97e0f850a55e,Prodigal Summer,Barbara Kingsolver,15
ba9888ba-2820-495d-8931-499acb73af10,Pigs in Heaven,Barbara Kingsolver,18
407d4563-e5d2-4402-850a-0cfb8034414e,A Theory of Relativity,Jacquelyn Mitchard,11
a5c9ae8e-ba0c-4902-9b36-6a78cf133979,The Saving Graces: A Novel,Patricia Gaffney,10
c9a4a921-c190-4bee-b507-7c85410e687c,September,Rosamunde Pilcher,14
835eb659-16a2-42a7-8684-fba4a3f99345,Holidays on Ice : Stories,David Sedaris,19
982b0b12-3ff8-4bd5-82f1-46f977af5231,The Weight of Water : A Novel Tag: Author of Resistance and Strange Fits of Passion,Anita Shreve,11
41a52be4-c5f3-4b64-ac3c-f78eca2635ed,Fortune's Rocks: A Novel,Anita Shreve,14
ed620c6c-c8a1-40de-90e1-a66c02a4be45,Back When We Were Grownups: A Novel,ANNE TYLER,14
3519a979-72b0-4e5d-b309-7ed2cc81d672,What Looks Like Crazy On An Ordinary Day,Pearl Cleage,18
9b3d78ff-498f-469f-b13c-d6c773c65214,Shopaholic Ties the Knot,Sophie Kinsella,17
1e508ae3-401c-4bc8-b2ff-4d48b6dfd2f2,The Second Summer of the Sisterhood,ANN BRASHARES,19
0a107a19-776d-4100-b007-5448d14d4ddd,The Fool's Run,John Sandford,19
999cfb9c-1cd9-43b0-bb2b-e90a70bec16c,Echoes,Maeve Binchy,18
dc340f77-db47-4f2f-aef2-a36a592cde45,Silver Wedding,Maeve Binchy,13
782c4921-3128-4211-81c5-cd5cc5691e56,Answered Prayers,DANIELLE STEEL,12
68b5cc32-a30f-4134-b018-962027c0f583,The Burden of Proof,Scott Turow,11
d4f66408-1a57-4183-81b3-c6da3c91b3d2,Border Music,Robert James Waller,15
7dc2b156-1f95-48ea-9d8d-71491e6cdf1d,Season of the Machete,James Patterson,12
56766871-f040-455c-b173-3d76caef7b45,Four Blind Mice,James Patterson,15
ef8689f8-4858-42ec-ab58-0ca33c62ac56,Scarlet Feather,Maeve Binchy,14
61bf3e5c-4845-4f8a-904b-629a9eb3be1f,Quentins,Maeve Binchy,18
14e76777-7434-48f2-aaa1-ca534624d704,The Most Wanted,Jacquelyn Mitchard,16
ca32fb89-2d53-459a-a15d-ea606d39734c,Cause Celeb,Helen Fielding,10
bf17356a-25f2-4877-8454-41afc3cb0248,Wifey,Judy Blume,15
d7125e26-4811-4dbe-8781-58d71ddda988,Smart Women,Judy Blume,14
4aac6356-3c4b-4d19-a8b0-218efd4d3b8c,Under the Tuscan Sun,Frances Mayes,18
646e9319-6ecf-4c44-9cdb-1baa309c04d3,Divine Secrets of the Ya-Ya Sisterhood : A Novel,Rebecca Wells,12
689358d1-73bd-4913-979d-67d931b8f9f4,Their Eyes Were Watching God: A Novel,Zora Neale Hurston,12
0ec9b7f1-5ab6-4db3-9f47-40c13c94e385,Mutant Message Down Under,Marlo Morgan,19
1e7c7ee0-1ba3-44e7-8d75-d36689056651,84 Charing Cross Road,Helene Hanff,18
c5249bdd-fc0d-43df-adb3-ac275551b76e,Hard Eight : A Stephanie Plum Novel (A Stephanie Plum Novel),Janet Evanovich,15
865539cf-a7dd-470d-b601-c3abd0a9ac0f,To the Nines: A Stephanie Plum Novel,Janet Evanovich,14
99f4b772-1ad3-4e8f-b724-e5e64f0fb72a,The Corrections: A Novel,Jonathan Franzen,16
13af25d4-d182-40d8-add9-28504a99ae0c,Fast Women,Jennifer Crusie,11
2ce36cea-bb32-4d47-b9cd-0d72e7fefc23,Visions of Sugar Plums: A Stephanie Plum Holiday Novel,Janet Evanovich,14
27c4d87c-b0f8-47b9-af77-288763aaf75d,One for the Money (A Stephanie Plum Novel),Janet Evanovich,15
9a93d883-9d68-4b81-83cc-33e033ab2e88,The Pilot's Wife : A Novel,Anita Shreve,18
351eccc5-fba1-4950-96de-643fb9b8f4b9,The Last Time They Met : A Novel,Anita Shreve,15
a68d14eb-18e4-442a-ae3c-e4fd5123315d,The Weight of Water,Anita Shreve,19
68fcc289-9057-4ac1-94cb-ef74708da758,Gorky Park,Martin Cruz Smith,12
8dbec3ff-316f-4658-abe4-84a939be0da6,The World According to Garp,John Irving,13
57dd0ede-2d99-4430-a545-086780d4d2e0,Fourth Procedure,STANLEY POTTINGER,17
6b5af664-f148-44ac-84f2-494fe5e915b6,"The Golden Compass (His Dark Materials, Book 1)",PHILIP PULLMAN,12
50d5e700-b2f0-409b-a7e9-719a4f0d1ddb,Pope Joan (Ballantine Reader's Circle),Donna Woolfolk Cross,13
46a60340-1cdf-48f4-8af1-4c6e7c5170da,Open House (Oprah's Book Club (Paperback)),Elizabeth Berg,13
4f8ae50b-0b49-40ab-bb94-98af9a166534,Considering Kate (The Stanislaskis) (Silhouette Special Edition),Nora Roberts,10
914a3d02-22a7-47cb-8f2c-0375866f2dd7,Cold Mountain : A Novel,CHARLES FRAZIER,17
e0924379-fb22-446f-8158-8c0b4b7316e9,White Teeth: A Novel,Zadie Smith,10
dc22e4c5-a706-4a09-8447-61b72226cb9c,The Idiot Girls' Action Adventure Club,Laurie Notaro,13
b928c612-26f7-4983-a220-73411853ee40,A Map of the World,Jane Hamilton,10
caebd4bb-e7d8-4edd-8d67-ecb5f7ce5732,Atonement : A Novel,IAN MCEWAN,15
9d84ef84-ebe6-4f69-a14d-3dfe810b7ef3,Breathing Lessons,Anne Tyler,19
78796918-a61d-4b59-9a4c-4c2af42194a8,Blue Diary,Alice Hoffman,11
80b5abbc-c76e-4c74-ac2c-eb10d61780e0,The Celestine Prophecy (Celestine Prophecy),James Redfield,19
ac08d9e5-1962-4213-9ad5-cf036389797f,Stormy Weather,Carl Hiaasen,10
2786bc18-51a9-4bf9-b3be-a9884349cd72,The Beach House,James Patterson,19
cfa1b3ea-748e-44ac-999e-069bc30849e7,N Is for Noose,Sue Grafton,10
2ebf060d-2d52-45ab-bc6d-3baac15a0f28,Ladder of Years,Anne Tyler,17
121b1394-9252-46ca-a640-4f063a785e46,One Flew Over the Cuckoo's Nest,Ken Kesey,12
a7ea1861-b099-432e-aa10-08b9005a0fce,Bastard Out of Carolina,Dorothy Allison,19
811abb43-a612-4a64-822b-1f26f00d1926,The Flanders Panel,ARTURO PEREZ-REVERTE,11
1b812c1a-7e76-42dd-9f46-623736dac224,Seinlanguage,Jerry Seinfeld,18
e403379f-961f-45fd-afed-7ebcd756b5ba,Final Target,Iris Johansen,16
a9242ab5-a37d-49a0-bf4b-18a7091854cf,The Man Who Ate the 747,Ben Sherwood,10
e442419b-d060-4202-8e51-82d1bc842730,Boy's Life,Robert McCammon,13
b52ab688-63a4-4d3c-a6ca-ad34b42fb7c9,The Remains of the Day (Vintage International),Kazuo Ishiguro,11
e841bbfc-bb00-4da0-997f-1f0a992da1fa,The House on Mango Street (Vintage Contemporaries),SANDRA CISNEROS,18
2f0fbd80-5077-40d6-b603-f1e41d86fccc,CHOCOLATE FOR A WOMANS SOUL : 77 STORIES TO FEED YOUR SPIRIT AND WARM YOUR HEART (Chocolate),Kay Allenbaugh,18
0f292641-781f-43a6-b40f-77aaf0d45141,The Girl Who Loved Tom Gordon : A Novel,Stephen King,15
b8a395f8-1f87-4004-95c3-dfd5c42a08f9,Fall On Your Knees (Oprah #45),Ann-Marie MacDonald,13
6aab9a3f-64ba-4ac9-a42f-9e83a5146352,A Confederacy of Dunces (Evergreen Book),John Kennedy Toole,16
9e509aaa-9fc9-4b0e-b617-c0fd00f82b18,Secret History,DONNA TARTT,19
08d5f30f-c38a-4a55-819c-c5e8483768fb,Thousand Acres,JANE SMILEY,11
6cd194b4-deda-453a-912d-ce5002103dff,A Fine Balance,Rohinton Mistry,13
0ced1335-643e-402d-8d5f-717246200c57,Tipping the Velvet,Sarah Waters,12
76dcd769-e807-48c9-8593-9fdd46fbda41,Fingersmith,Sarah Waters,19
b2fff9ee-9a36-4f3f-a7db-33266a0d7dd8,Where or When  : A Novel,Anita Shreve,17
d7d61f99-c724-4a7d-9652-b90d34bbefe8,Running with Scissors: A Memoir,Augusten Burroughs,13
2232ba8a-bd5b-4bcc-a6a8-b02bf25ee49a,Killjoy,Julie Garwood,12
b0a1188a-0bbc-4838-a0f8-a1a27918f86b,The Curious Incident of the Dog in the Night-Time : A Novel,MARK HADDON,15
456173e2-6b95-4504-a1da-5a6e743d3263,Bleachers,John Grisham,15
922c7fa6-d511-4dd4-82d8-dc8d7c96ea0c,The Servants of Twilight,Dean R. Koontz,17
9e6c0a57-4a6b-4fb5-a539-70e834f14325,The House of Thunder,Dean R. Koontz,11
3b81d396-a39b-4fc8-b39d-324cba911b69,The Eyes of Darkness,Dean R. Koontz,13
51d24473-491a-4636-b391-e5acb560e1b8,Season of Passion,Danielle Steel,19
26f4f924-d080-47e6-8dca-56bed2f2af7e,Fine Things,Danielle Steel,16
a2e4c6ff-93af-47f8-b653-c87a7d8677d7,The Gift,DANIELLE STEEL,16
8a9a4f46-9a35-4a04-97f5-50438ba87573,Black and Blue,ANNA QUINDLEN,19
76c94637-a514-4229-8dc5-0f3f6751dc26,The Guardian,Nicholas Sparks,10
dbd513fa-734d-4c9e-8432-a7d1644cb625,Nights in Rodanthe,Nicholas Sparks,17
05cc14c6-4e93-41c1-8935-3b7921a0d0c1,Nightmares &amp; Dreamscapes,Stephen King,14
ced0eaf6-f4b0-4061-a5d2-863f49c49f87,The Bluest Eye,Toni Morrison,15
8ad02dc2-6c78-40ab-9ca9-4e18e45dcf95,No Second  Chance,Harlan Coben,17
6a8ecfc5-4fde-4f25-a790-41d45b4ef1d4,From the Corner of His Eye,Dean Koontz,16
e6f4cf8b-b877-40e1-b621-5518bc2b5abb,Safe Harbor,Luanne Rice,10
7010a78a-8b4f-4ec8-a421-b911592ceb3b,Back Roads,Tawni O'Dell,10
a97fd263-35bd-4969-8d39-b81074d9ca1b,Silent Night : A Christmas Suspense Story,Mary Higgins Clark,18
06308a4b-fc24-4fd5-9a71-3a285e1f88b2,On the Street Where You Live,Mary Higgins Clark,11
73904480-00d4-40e0-8388-8e249e95506f,Darkest Hour (Cutler),V.C. Andrews,10
e7db4b3a-ff11-4820-bb79-445fd94aac23,The Lottery Winner: Alvirah and Willy Stories,Mary Higgins Clark,19
7df3258c-08f2-4b39-8178-8cb0a5091928,Paradise,Toni Morrison,15
88cf20f5-ae2d-4e53-a8ad-7205cac49058,The Little Friend,Donna Tartt,12
a78f8f6b-9935-4760-b642-473f524c6855,On the Street Where You Live : A Novel,Mary Higgins Clark,14
a24eebdd-6995-4c13-8993-c35e0bf60ab4,From a Buick 8 : A Novel,Stephen King,12
be1daf15-f4a1-4c16-ae2d-961664293fbe,The Woman Next Door,Barbara Delinsky,12
