user,rating,title
8245,8.0,Pope Joan (Ballantine Reader's Circle)
56447,9.0,Pope Joan (Ballantine Reader's Circle)
127359,0.0,Pope Joan (Ballantine Reader's Circle)
268110,9.0,Pope Joan (Ballantine Reader's Circle)
149908,1.0,Pope Joan (Ballantine Reader's Circle)
94347,7.0,Pope Joan (Ballantine Reader's Circle)
257028,0.0,Pope Joan (Ballantine Reader's Circle)
127914,0.0,Pope Joan (Ballantine Reader's Circle)
11676,3.0,Open House (Oprah's Book Club (Paperback))
16795,8.0,Open House (Oprah's Book Club (Paperback))
43246,8.0,Open House (Oprah's Book Club (Paperback))
60244,9.0,Open House (Oprah's Book Club (Paperback))
196077,0.0,Open House (Oprah's Book Club (Paperback))
200226,7.0,Open House (Oprah's Book Club (Paperback))
264317,0.0,Open House (Oprah's Book Club (Paperback))
127429,0.0,Open House (Oprah's Book Club (Paperback))
138844,7.0,Open House (Oprah's Book Club (Paperback))
229551,0.0,Open House (Oprah's Book Club (Paperback))
30972,0.0,Open House (Oprah's Book Club (Paperback))
35857,0.0,Open House (Oprah's Book Club (Paperback))
231210,0.0,Open House (Oprah's Book Club (Paperback))
234623,0.0,Open House (Oprah's Book Club (Paperback))
6575,0.0,Open House (Oprah's Book Club (Paperback))
92979,0.0,Open House (Oprah's Book Club (Paperback))
11601,0.0,Open House (Oprah's Book Club (Paperback))
224349,0.0,Open House (Oprah's Book Club (Paperback))
264031,9.0,Open House (Oprah's Book Club (Paperback))
31315,0.0,Open House (Oprah's Book Club (Paperback))
70052,0.0,Open House (Oprah's Book Club (Paperback))
108005,0.0,Open House (Oprah's Book Club (Paperback))
187145,0.0,Open House (Oprah's Book Club (Paperback))
39281,0.0,Open House (Oprah's Book Club (Paperback))
76942,0.0,Open House (Oprah's Book Club (Paperback))
95359,0.0,Open House (Oprah's Book Club (Paperback))
135045,0.0,Open House (Oprah's Book Club (Paperback))
151589,6.0,Open House (Oprah's Book Club (Paperback))
181687,0.0,Open House (Oprah's Book Club (Paperback))
232131,0.0,Open House (Oprah's Book Club (Paperback))
104636,8.0,Open House (Oprah's Book Club (Paperback))
157273,0.0,Open House (Oprah's Book Club (Paperback))
235105,0.0,Open House (Oprah's Book Club (Paperback))
73394,0.0,Open House (Oprah's Book Club (Paperback))
224430,8.0,Open House (Oprah's Book Club (Paperback))
78553,0.0,Open House (Oprah's Book Club (Paperback))
203240,7.0,Open House (Oprah's Book Club (Paperback))
251422,8.0,Open House (Oprah's Book Club (Paperback))
50225,0.0,Open House (Oprah's Book Club (Paperback))
148258,0.0,Open House (Oprah's Book Club (Paperback))
16106,0.0,Open House (Oprah's Book Club (Paperback))
235935,0.0,Open House (Oprah's Book Club (Paperback))
271448,0.0,Open House (Oprah's Book Club (Paperback))
127233,0.0,Open House (Oprah's Book Club (Paperback))
189334,5.0,Open House (Oprah's Book Club (Paperback))
85701,0.0,Open House (Oprah's Book Club (Paperback))
8936,0.0,Open House (Oprah's Book Club (Paperback))
11676,10.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
16795,0.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
26535,0.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
165308,8.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
178667,0.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
185233,0.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
78783,0.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
114368,10.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
131046,0.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
228764,0.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
242006,0.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
30972,0.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
227520,8.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
6575,0.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
48494,0.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
79186,0.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
114868,0.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
147847,0.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
230522,0.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
238781,0.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
261829,0.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
55492,0.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
227447,0.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
104665,0.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
129358,0.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
146113,0.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
153662,0.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
177374,8.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
230708,7.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
126736,0.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
225810,0.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
205735,0.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
236283,0.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
187517,0.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
127200,0.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
123883,5.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
145451,0.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
170575,0.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
258185,0.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
54218,0.0,Considering Kate (The Stanislaskis) (Silhouette Special Edition)
11676,0.0,Cold Mountain : A Novel
26535,5.0,Cold Mountain : A Novel
60244,6.0,Cold Mountain : A Novel
110934,7.0,Cold Mountain : A Novel
113270,0.0,Cold Mountain : A Novel
174304,0.0,Cold Mountain : A Novel
178667,0.0,Cold Mountain : A Novel
204864,10.0,Cold Mountain : A Novel
238120,0.0,Cold Mountain : A Novel
258938,0.0,Cold Mountain : A Novel
266865,10.0,Cold Mountain : A Novel
269566,0.0,Cold Mountain : A Novel
98741,0.0,Cold Mountain : A Novel
145619,0.0,Cold Mountain : A Novel
55187,0.0,Cold Mountain : A Novel
102967,0.0,Cold Mountain : A Novel
127429,0.0,Cold Mountain : A Novel
148744,9.0,Cold Mountain : A Novel
30972,0.0,Cold Mountain : A Novel
40889,0.0,Cold Mountain : A Novel
190925,8.0,Cold Mountain : A Novel
234359,0.0,Cold Mountain : A Novel
234623,0.0,Cold Mountain : A Novel
6575,0.0,Cold Mountain : A Novel
19664,8.0,Cold Mountain : A Novel
21014,8.0,Cold Mountain : A Novel
35859,7.0,Cold Mountain : A Novel
87555,0.0,Cold Mountain : A Novel
130571,0.0,Cold Mountain : A Novel
224349,0.0,Cold Mountain : A Novel
246311,0.0,Cold Mountain : A Novel
251844,7.0,Cold Mountain : A Novel
263877,0.0,Cold Mountain : A Novel
7346,0.0,Cold Mountain : A Novel
21659,0.0,Cold Mountain : A Novel
68555,0.0,Cold Mountain : A Novel
85426,9.0,Cold Mountain : A Novel
86202,0.0,Cold Mountain : A Novel
91203,0.0,Cold Mountain : A Novel
93629,0.0,Cold Mountain : A Novel
105979,0.0,Cold Mountain : A Novel
112001,10.0,Cold Mountain : A Novel
114988,5.0,Cold Mountain : A Novel
135831,9.0,Cold Mountain : A Novel
137589,0.0,Cold Mountain : A Novel
145641,0.0,Cold Mountain : A Novel
235282,0.0,Cold Mountain : A Novel
273979,0.0,Cold Mountain : A Novel
10447,9.0,Cold Mountain : A Novel
101876,0.0,Cold Mountain : A Novel
122429,0.0,Cold Mountain : A Novel
143792,0.0,Cold Mountain : A Novel
160819,0.0,Cold Mountain : A Novel
174092,5.0,Cold Mountain : A Novel
224764,0.0,Cold Mountain : A Novel
104665,0.0,Cold Mountain : A Novel
115003,8.0,Cold Mountain : A Novel
157273,0.0,Cold Mountain : A Novel
194669,0.0,Cold Mountain : A Novel
250184,0.0,Cold Mountain : A Novel
228681,0.0,Cold Mountain : A Novel
187256,0.0,Cold Mountain : A Novel
78834,0.0,Cold Mountain : A Novel
88693,0.0,Cold Mountain : A Novel
50225,0.0,Cold Mountain : A Novel
149907,0.0,Cold Mountain : A Novel
21252,7.0,Cold Mountain : A Novel
169233,7.0,Cold Mountain : A Novel
178199,10.0,Cold Mountain : A Novel
235935,0.0,Cold Mountain : A Novel
244736,0.0,Cold Mountain : A Novel
258534,0.0,Cold Mountain : A Novel
167800,0.0,Cold Mountain : A Novel
87746,0.0,Cold Mountain : A Novel
271448,7.0,Cold Mountain : A Novel
205735,0.0,Cold Mountain : A Novel
181176,0.0,Cold Mountain : A Novel
153718,0.0,Cold Mountain : A Novel
69078,9.0,Cold Mountain : A Novel
187517,0.0,Cold Mountain : A Novel
208568,0.0,Cold Mountain : A Novel
30511,0.0,Cold Mountain : A Novel
41841,0.0,Cold Mountain : A Novel
145451,0.0,Cold Mountain : A Novel
209756,0.0,Cold Mountain : A Novel
170742,0.0,Cold Mountain : A Novel
15957,0.0,Cold Mountain : A Novel
67840,10.0,Cold Mountain : A Novel
73651,0.0,Cold Mountain : A Novel
164675,0.0,Cold Mountain : A Novel
178950,0.0,Cold Mountain : A Novel
252827,0.0,Cold Mountain : A Novel
95010,0.0,Cold Mountain : A Novel
11676,0.0,White Teeth: A Novel
16795,0.0,White Teeth: A Novel
43246,0.0,White Teeth: A Novel
60244,0.0,White Teeth: A Novel
80538,0.0,White Teeth: A Novel
82407,7.0,White Teeth: A Novel
196077,0.0,White Teeth: A Novel
209516,10.0,White Teeth: A Novel
238120,0.0,White Teeth: A Novel
6575,0.0,White Teeth: A Novel
35859,0.0,White Teeth: A Novel
87555,0.0,White Teeth: A Novel
162738,0.0,White Teeth: A Novel
222296,0.0,White Teeth: A Novel
224138,0.0,White Teeth: A Novel
246311,0.0,White Teeth: A Novel
263877,0.0,White Teeth: A Novel
13273,0.0,White Teeth: A Novel
79186,0.0,White Teeth: A Novel
128208,0.0,White Teeth: A Novel
140000,0.0,White Teeth: A Novel
141493,0.0,White Teeth: A Novel
145641,0.0,White Teeth: A Novel
192093,0.0,White Teeth: A Novel
229313,0.0,White Teeth: A Novel
239594,8.0,White Teeth: A Novel
12982,0.0,White Teeth: A Novel
76626,8.0,White Teeth: A Novel
23768,0.0,White Teeth: A Novel
61619,0.0,White Teeth: A Novel
89602,0.0,White Teeth: A Novel
95359,0.0,White Teeth: A Novel
122429,7.0,White Teeth: A Novel
123790,0.0,White Teeth: A Novel
135458,0.0,White Teeth: A Novel
143792,0.0,White Teeth: A Novel
180651,6.0,White Teeth: A Novel
227447,0.0,White Teeth: A Novel
23902,9.0,White Teeth: A Novel
107301,0.0,White Teeth: A Novel
100459,0.0,White Teeth: A Novel
218608,0.0,White Teeth: A Novel
31846,0.0,White Teeth: A Novel
69078,0.0,White Teeth: A Novel
94347,5.0,White Teeth: A Novel
37567,0.0,White Teeth: A Novel
39467,7.0,White Teeth: A Novel
129716,0.0,White Teeth: A Novel
155014,0.0,White Teeth: A Novel
274301,0.0,White Teeth: A Novel
137688,10.0,White Teeth: A Novel
266866,0.0,White Teeth: A Novel
11676,6.0,The Idiot Girls' Action Adventure Club
80538,0.0,The Idiot Girls' Action Adventure Club
81045,0.0,The Idiot Girls' Action Adventure Club
150979,4.0,The Idiot Girls' Action Adventure Club
164096,0.0,The Idiot Girls' Action Adventure Club
165308,0.0,The Idiot Girls' Action Adventure Club
225763,7.0,The Idiot Girls' Action Adventure Club
78783,0.0,The Idiot Girls' Action Adventure Club
135149,8.0,The Idiot Girls' Action Adventure Club
43842,5.0,The Idiot Girls' Action Adventure Club
162639,0.0,The Idiot Girls' Action Adventure Club
175003,0.0,The Idiot Girls' Action Adventure Club
6575,7.0,The Idiot Girls' Action Adventure Club
35859,0.0,The Idiot Girls' Action Adventure Club
123981,8.0,The Idiot Girls' Action Adventure Club
206567,0.0,The Idiot Girls' Action Adventure Club
224349,7.0,The Idiot Girls' Action Adventure Club
31315,0.0,The Idiot Girls' Action Adventure Club
36606,0.0,The Idiot Girls' Action Adventure Club
83637,8.0,The Idiot Girls' Action Adventure Club
105979,0.0,The Idiot Girls' Action Adventure Club
128208,8.0,The Idiot Girls' Action Adventure Club
261829,0.0,The Idiot Girls' Action Adventure Club
39281,10.0,The Idiot Girls' Action Adventure Club
89602,0.0,The Idiot Girls' Action Adventure Club
135045,0.0,The Idiot Girls' Action Adventure Club
221445,0.0,The Idiot Girls' Action Adventure Club
223087,3.0,The Idiot Girls' Action Adventure Club
232131,0.0,The Idiot Girls' Action Adventure Club
8067,10.0,The Idiot Girls' Action Adventure Club
75860,0.0,The Idiot Girls' Action Adventure Club
195694,9.0,The Idiot Girls' Action Adventure Club
210485,8.0,The Idiot Girls' Action Adventure Club
239584,8.0,The Idiot Girls' Action Adventure Club
250184,7.0,The Idiot Girls' Action Adventure Club
265115,9.0,The Idiot Girls' Action Adventure Club
25409,7.0,The Idiot Girls' Action Adventure Club
73394,9.0,The Idiot Girls' Action Adventure Club
158295,0.0,The Idiot Girls' Action Adventure Club
107021,0.0,The Idiot Girls' Action Adventure Club
78834,8.0,The Idiot Girls' Action Adventure Club
16106,0.0,The Idiot Girls' Action Adventure Club
31556,0.0,The Idiot Girls' Action Adventure Club
172512,0.0,The Idiot Girls' Action Adventure Club
223154,8.0,The Idiot Girls' Action Adventure Club
258534,0.0,The Idiot Girls' Action Adventure Club
191187,0.0,The Idiot Girls' Action Adventure Club
36609,9.0,The Idiot Girls' Action Adventure Club
127233,0.0,The Idiot Girls' Action Adventure Club
14422,0.0,The Idiot Girls' Action Adventure Club
105517,0.0,The Idiot Girls' Action Adventure Club
220278,0.0,The Idiot Girls' Action Adventure Club
99955,0.0,The Idiot Girls' Action Adventure Club
236172,8.0,The Idiot Girls' Action Adventure Club
105374,5.0,The Idiot Girls' Action Adventure Club
211919,0.0,The Idiot Girls' Action Adventure Club
100644,0.0,The Idiot Girls' Action Adventure Club
127914,0.0,The Idiot Girls' Action Adventure Club
11676,8.0,A Map of the World
16795,9.0,A Map of the World
24194,0.0,A Map of the World
60244,8.0,A Map of the World
77809,0.0,A Map of the World
113270,10.0,A Map of the World
150979,0.0,A Map of the World
155147,5.0,A Map of the World
185233,0.0,A Map of the World
196077,7.0,A Map of the World
204864,0.0,A Map of the World
211426,0.0,A Map of the World
228998,0.0,A Map of the World
238120,0.0,A Map of the World
264317,0.0,A Map of the World
266226,0.0,A Map of the World
271705,0.0,A Map of the World
78783,9.0,A Map of the World
102967,0.0,A Map of the World
127429,0.0,A Map of the World
135149,0.0,A Map of the World
138844,8.0,A Map of the World
35857,0.0,A Map of the World
162639,7.0,A Map of the World
175003,0.0,A Map of the World
231210,0.0,A Map of the World
238557,0.0,A Map of the World
266056,8.0,A Map of the World
6575,7.0,A Map of the World
21014,0.0,A Map of the World
87555,0.0,A Map of the World
217375,0.0,A Map of the World
85526,8.0,A Map of the World
143415,0.0,A Map of the World
16634,0.0,A Map of the World
17950,0.0,A Map of the World
21659,0.0,A Map of the World
22625,0.0,A Map of the World
36836,0.0,A Map of the World
36907,0.0,A Map of the World
46398,0.0,A Map of the World
63938,0.0,A Map of the World
93629,0.0,A Map of the World
100846,0.0,A Map of the World
105979,0.0,A Map of the World
110912,0.0,A Map of the World
113519,0.0,A Map of the World
114868,0.0,A Map of the World
115120,0.0,A Map of the World
125692,0.0,A Map of the World
128208,0.0,A Map of the World
135831,0.0,A Map of the World
136205,0.0,A Map of the World
137589,0.0,A Map of the World
187145,0.0,A Map of the World
229313,0.0,A Map of the World
240568,0.0,A Map of the World
251394,0.0,A Map of the World
261829,0.0,A Map of the World
273979,0.0,A Map of the World
56856,0.0,A Map of the World
23768,0.0,A Map of the World
37712,7.0,A Map of the World
76352,0.0,A Map of the World
101305,0.0,A Map of the World
101876,0.0,A Map of the World
122429,0.0,A Map of the World
123790,0.0,A Map of the World
131402,0.0,A Map of the World
135045,0.0,A Map of the World
160819,0.0,A Map of the World
172742,0.0,A Map of the World
221445,0.0,A Map of the World
232131,0.0,A Map of the World
26544,0.0,A Map of the World
33974,0.0,A Map of the World
62272,0.0,A Map of the World
75860,0.0,A Map of the World
96054,0.0,A Map of the World
136010,0.0,A Map of the World
149934,0.0,A Map of the World
250184,0.0,A Map of the World
265115,0.0,A Map of the World
8245,0.0,A Map of the World
111174,0.0,A Map of the World
78834,0.0,A Map of the World
50225,0.0,A Map of the World
154992,0.0,A Map of the World
216444,5.0,A Map of the World
147451,8.0,A Map of the World
31556,0.0,A Map of the World
100459,8.0,A Map of the World
163804,5.0,A Map of the World
169233,0.0,A Map of the World
196047,0.0,A Map of the World
223154,4.0,A Map of the World
244736,0.0,A Map of the World
254971,0.0,A Map of the World
246617,0.0,A Map of the World
218608,0.0,A Map of the World
76818,0.0,A Map of the World
203799,0.0,A Map of the World
87746,0.0,A Map of the World
271448,0.0,A Map of the World
269719,0.0,A Map of the World
36609,0.0,A Map of the World
150968,0.0,A Map of the World
166596,9.0,A Map of the World
205735,0.0,A Map of the World
76151,0.0,A Map of the World
99955,0.0,A Map of the World
236172,0.0,A Map of the World
94347,7.0,A Map of the World
189516,0.0,A Map of the World
209756,0.0,A Map of the World
66680,6.0,A Map of the World
12824,5.0,A Map of the World
189973,0.0,A Map of the World
11676,0.0,Atonement : A Novel
77809,0.0,Atonement : A Novel
110934,0.0,Atonement : A Novel
113270,0.0,Atonement : A Novel
128696,0.0,Atonement : A Novel
164096,0.0,Atonement : A Novel
200226,0.0,Atonement : A Novel
204864,0.0,Atonement : A Novel
209516,8.0,Atonement : A Novel
264317,7.0,Atonement : A Novel
266865,0.0,Atonement : A Novel
265889,0.0,Atonement : A Novel
135149,0.0,Atonement : A Novel
148744,0.0,Atonement : A Novel
43842,0.0,Atonement : A Novel
231210,0.0,Atonement : A Novel
234359,0.0,Atonement : A Novel
234623,0.0,Atonement : A Novel
268330,0.0,Atonement : A Novel
6575,0.0,Atonement : A Novel
35859,0.0,Atonement : A Novel
133747,0.0,Atonement : A Novel
224138,0.0,Atonement : A Novel
224349,0.0,Atonement : A Novel
251844,10.0,Atonement : A Novel
264031,8.0,Atonement : A Novel
36907,0.0,Atonement : A Novel
63938,0.0,Atonement : A Novel
68555,0.0,Atonement : A Novel
113519,0.0,Atonement : A Novel
114988,0.0,Atonement : A Novel
124487,0.0,Atonement : A Novel
140000,10.0,Atonement : A Novel
239594,0.0,Atonement : A Novel
76626,0.0,Atonement : A Novel
10447,0.0,Atonement : A Novel
23768,0.0,Atonement : A Novel
55492,0.0,Atonement : A Novel
61619,0.0,Atonement : A Novel
132083,0.0,Atonement : A Novel
135458,0.0,Atonement : A Novel
143792,0.0,Atonement : A Novel
180651,0.0,Atonement : A Novel
212923,10.0,Atonement : A Novel
274004,0.0,Atonement : A Novel
88793,0.0,Atonement : A Novel
149934,0.0,Atonement : A Novel
275970,9.0,Atonement : A Novel
224430,0.0,Atonement : A Novel
189835,8.0,Atonement : A Novel
203240,8.0,Atonement : A Novel
126492,0.0,Atonement : A Novel
193499,4.0,Atonement : A Novel
8681,0.0,Atonement : A Novel
18067,0.0,Atonement : A Novel
178199,0.0,Atonement : A Novel
167800,0.0,Atonement : A Novel
32721,0.0,Atonement : A Novel
36609,0.0,Atonement : A Novel
236058,8.0,Atonement : A Novel
26593,0.0,Atonement : A Novel
70594,0.0,Atonement : A Novel
26883,0.0,Atonement : A Novel
67840,0.0,Atonement : A Novel
147965,8.0,Atonement : A Novel
11676,5.0,Breathing Lessons
44728,0.0,Breathing Lessons
51883,0.0,Breathing Lessons
52584,0.0,Breathing Lessons
60244,8.0,Breathing Lessons
113270,0.0,Breathing Lessons
130474,0.0,Breathing Lessons
174304,0.0,Breathing Lessons
178667,0.0,Breathing Lessons
196077,0.0,Breathing Lessons
198711,0.0,Breathing Lessons
201526,0.0,Breathing Lessons
211426,0.0,Breathing Lessons
228998,0.0,Breathing Lessons
269566,0.0,Breathing Lessons
145619,0.0,Breathing Lessons
171118,0.0,Breathing Lessons
102967,0.0,Breathing Lessons
6575,0.0,Breathing Lessons
19664,0.0,Breathing Lessons
21014,0.0,Breathing Lessons
35859,0.0,Breathing Lessons
87555,0.0,Breathing Lessons
224138,0.0,Breathing Lessons
40943,0.0,Breathing Lessons
100846,0.0,Breathing Lessons
105979,0.0,Breathing Lessons
110912,0.0,Breathing Lessons
113519,0.0,Breathing Lessons
113904,0.0,Breathing Lessons
234828,9.0,Breathing Lessons
236959,0.0,Breathing Lessons
7915,8.0,Breathing Lessons
23768,0.0,Breathing Lessons
76352,0.0,Breathing Lessons
91832,0.0,Breathing Lessons
115490,0.0,Breathing Lessons
141710,8.0,Breathing Lessons
221445,0.0,Breathing Lessons
223087,8.0,Breathing Lessons
224764,0.0,Breathing Lessons
232131,0.0,Breathing Lessons
238526,0.0,Breathing Lessons
33974,0.0,Breathing Lessons
129358,0.0,Breathing Lessons
144531,0.0,Breathing Lessons
153662,9.0,Breathing Lessons
265115,3.0,Breathing Lessons
271284,0.0,Breathing Lessons
245963,0.0,Breathing Lessons
193499,0.0,Breathing Lessons
246655,0.0,Breathing Lessons
32440,0.0,Breathing Lessons
223154,8.0,Breathing Lessons
166123,0.0,Breathing Lessons
7158,0.0,Breathing Lessons
36609,0.0,Breathing Lessons
152186,5.0,Breathing Lessons
105517,10.0,Breathing Lessons
181176,0.0,Breathing Lessons
245645,0.0,Breathing Lessons
251613,0.0,Breathing Lessons
114444,0.0,Breathing Lessons
24921,0.0,Breathing Lessons
30511,0.0,Breathing Lessons
67840,0.0,Breathing Lessons
252848,0.0,Breathing Lessons
101209,0.0,Breathing Lessons
127914,8.0,Breathing Lessons
238545,0.0,Breathing Lessons
11676,8.0,Blue Diary
43246,0.0,Blue Diary
173415,6.0,Blue Diary
200226,0.0,Blue Diary
6575,4.0,Blue Diary
143415,0.0,Blue Diary
112881,0.0,Blue Diary
115120,0.0,Blue Diary
136139,9.0,Blue Diary
140000,0.0,Blue Diary
187145,0.0,Blue Diary
192093,0.0,Blue Diary
76626,0.0,Blue Diary
101876,0.0,Blue Diary
132083,0.0,Blue Diary
212923,8.0,Blue Diary
227447,0.0,Blue Diary
232131,0.0,Blue Diary
238526,0.0,Blue Diary
75860,0.0,Blue Diary
177458,0.0,Blue Diary
76499,4.0,Blue Diary
245827,0.0,Blue Diary
194600,0.0,Blue Diary
229011,0.0,Blue Diary
268110,6.0,Blue Diary
271448,10.0,Blue Diary
122793,0.0,Blue Diary
139742,0.0,Blue Diary
146348,0.0,Blue Diary
225087,0.0,Blue Diary
11676,10.0,The Celestine Prophecy (Celestine Prophecy)
16795,6.0,The Celestine Prophecy (Celestine Prophecy)
60244,0.0,The Celestine Prophecy (Celestine Prophecy)
71712,0.0,The Celestine Prophecy (Celestine Prophecy)
131837,0.0,The Celestine Prophecy (Celestine Prophecy)
173291,10.0,The Celestine Prophecy (Celestine Prophecy)
174304,0.0,The Celestine Prophecy (Celestine Prophecy)
183995,0.0,The Celestine Prophecy (Celestine Prophecy)
230249,0.0,The Celestine Prophecy (Celestine Prophecy)
234597,0.0,The Celestine Prophecy (Celestine Prophecy)
266865,9.0,The Celestine Prophecy (Celestine Prophecy)
145619,0.0,The Celestine Prophecy (Celestine Prophecy)
55187,9.0,The Celestine Prophecy (Celestine Prophecy)
138844,0.0,The Celestine Prophecy (Celestine Prophecy)
159033,0.0,The Celestine Prophecy (Celestine Prophecy)
6575,0.0,The Celestine Prophecy (Celestine Prophecy)
35859,0.0,The Celestine Prophecy (Celestine Prophecy)
11601,0.0,The Celestine Prophecy (Celestine Prophecy)
156150,0.0,The Celestine Prophecy (Celestine Prophecy)
16634,0.0,The Celestine Prophecy (Celestine Prophecy)
22625,9.0,The Celestine Prophecy (Celestine Prophecy)
31315,0.0,The Celestine Prophecy (Celestine Prophecy)
36606,8.0,The Celestine Prophecy (Celestine Prophecy)
36836,0.0,The Celestine Prophecy (Celestine Prophecy)
46398,8.0,The Celestine Prophecy (Celestine Prophecy)
63394,0.0,The Celestine Prophecy (Celestine Prophecy)
68555,0.0,The Celestine Prophecy (Celestine Prophecy)
83637,7.0,The Celestine Prophecy (Celestine Prophecy)
113519,0.0,The Celestine Prophecy (Celestine Prophecy)
135831,0.0,The Celestine Prophecy (Celestine Prophecy)
230522,0.0,The Celestine Prophecy (Celestine Prophecy)
251394,0.0,The Celestine Prophecy (Celestine Prophecy)
252820,9.0,The Celestine Prophecy (Celestine Prophecy)
39281,9.0,The Celestine Prophecy (Celestine Prophecy)
224764,0.0,The Celestine Prophecy (Celestine Prophecy)
259629,0.0,The Celestine Prophecy (Celestine Prophecy)
33974,0.0,The Celestine Prophecy (Celestine Prophecy)
136010,0.0,The Celestine Prophecy (Celestine Prophecy)
236340,0.0,The Celestine Prophecy (Celestine Prophecy)
245827,0.0,The Celestine Prophecy (Celestine Prophecy)
245963,0.0,The Celestine Prophecy (Celestine Prophecy)
226965,7.0,The Celestine Prophecy (Celestine Prophecy)
50547,0.0,The Celestine Prophecy (Celestine Prophecy)
69355,0.0,The Celestine Prophecy (Celestine Prophecy)
179978,0.0,The Celestine Prophecy (Celestine Prophecy)
100459,9.0,The Celestine Prophecy (Celestine Prophecy)
168047,0.0,The Celestine Prophecy (Celestine Prophecy)
201017,0.0,The Celestine Prophecy (Celestine Prophecy)
36609,0.0,The Celestine Prophecy (Celestine Prophecy)
139742,0.0,The Celestine Prophecy (Celestine Prophecy)
166596,0.0,The Celestine Prophecy (Celestine Prophecy)
260183,10.0,The Celestine Prophecy (Celestine Prophecy)
251843,0.0,The Celestine Prophecy (Celestine Prophecy)
225087,10.0,The Celestine Prophecy (Celestine Prophecy)
105374,0.0,The Celestine Prophecy (Celestine Prophecy)
187517,0.0,The Celestine Prophecy (Celestine Prophecy)
53628,0.0,The Celestine Prophecy (Celestine Prophecy)
258152,0.0,The Celestine Prophecy (Celestine Prophecy)
127200,0.0,The Celestine Prophecy (Celestine Prophecy)
95193,0.0,The Celestine Prophecy (Celestine Prophecy)
232945,0.0,The Celestine Prophecy (Celestine Prophecy)
82511,0.0,The Celestine Prophecy (Celestine Prophecy)
155916,0.0,The Celestine Prophecy (Celestine Prophecy)
11676,0.0,Stormy Weather
52584,0.0,Stormy Weather
113270,0.0,Stormy Weather
211426,0.0,Stormy Weather
269566,0.0,Stormy Weather
69697,0.0,Stormy Weather
135149,0.0,Stormy Weather
30972,0.0,Stormy Weather
268330,0.0,Stormy Weather
6575,5.0,Stormy Weather
35859,0.0,Stormy Weather
79186,0.0,Stormy Weather
232131,0.0,Stormy Weather
106225,7.0,Stormy Weather
31556,0.0,Stormy Weather
203799,0.0,Stormy Weather
205473,0.0,Stormy Weather
225810,0.0,Stormy Weather
241980,0.0,Stormy Weather
274308,0.0,Stormy Weather
32721,0.0,Stormy Weather
145449,8.0,Stormy Weather
269719,0.0,Stormy Weather
236283,10.0,Stormy Weather
164675,9.0,Stormy Weather
11676,6.0,The Beach House
16795,0.0,The Beach House
60244,0.0,The Beach House
110934,0.0,The Beach House
130474,0.0,The Beach House
178667,0.0,The Beach House
185233,0.0,The Beach House
204864,8.0,The Beach House
211426,0.0,The Beach House
225763,0.0,The Beach House
230249,0.0,The Beach House
235842,0.0,The Beach House
98741,0.0,The Beach House
78783,0.0,The Beach House
182085,0.0,The Beach House
226545,0.0,The Beach House
102967,0.0,The Beach House
135149,0.0,The Beach House
148744,0.0,The Beach House
190925,8.0,The Beach House
247447,0.0,The Beach House
262399,0.0,The Beach House
266056,7.0,The Beach House
